sport,venue,zone,session_code,session_date,session_type,session_description,start_time,end_time
Weightlifting,Peacock Theater,DTLA Zone,WLF02,2028-07-25,Final,Women's 53kg,20:50:00,23:00:00
Weightlifting,Peacock Theater,DTLA Zone,WLF03,2028-07-26,Final,Women's 61kg; Women's 69kg,14:10:00,19:00:00
Weightlifting,Peacock Theater,DTLA Zone,WLF04,2028-07-26,Final,Men's 75kg,20:50:00,23:00:00
Weightlifting,Peacock Theater,DTLA Zone,WLF05,2028-07-27,Final,Men's 85kg; Men's 95kg,14:10:00,19:00:00
Weightlifting,Peacock Theater,DTLA Zone,WLF06,2028-07-27,Final,Women's 77kg,20:50:00,23:00:00
Weightlifting,Peacock Theater,DTLA Zone,WLF07,2028-07-28,Final,Women's 86kg,16:50:00,19:00:00
Weightlifting,Peacock Theater,DTLA Zone,WLF08,2028-07-28,Final,Men's 110kg,20:50:00,23:00:00
Weightlifting,Peacock Theater,DTLA Zone,WLF09,2028-07-29,Final,Men's +110kg,16:50:00,19:00:00
Weightlifting,Peacock Theater,DTLA Zone,WLF10,2028-07-29,Final,Women's +86kg,20:50:00,23:00:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE01,2028-07-24,Quarterfinal,Men's Greco-Roman 60kg Round of 16; Women's Freestyle 50kg Round of 16; Men's Greco-Roman 130kg Round of 16; Men's Greco-Roman 60kg Quarterfinal; Women's Freestyle 50kg Quarterfinal; Men's Greco-Roman 130kg Quarterfinal,11:00:00,13:00:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE02,2028-07-24,Semifinal,Men's Greco-Roman 60kg Semifinal; Men's Greco-Roman 130kg Semifinal; Women's Freestyle 50kg Semifinal,19:00:00,20:00:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE03,2028-07-25,Quarterfinal,Men's Greco-Roman 60kg Repechage; Women's Freestyle 50kg Repechage; Men's Greco-Roman 130kg Repechage; Men's Greco-Roman 77kg Round of 16; Women's Freestyle 53kg Round of 16; Men's Greco-Roman 97kg Round of 16; Men's Greco-Roman 77kg Quarterfinal; Women's Freestyle 53kg Quarterfinal; Men's Greco-Roman 97kg Quarterfinal,11:00:00,13:30:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE04,2028-07-25,Final,Men's Greco-Roman 77kg Semifinal; Men's Greco-Roman 97kg Semifinal; Women's Freestyle 53kg Semifinal; Men's Greco-Roman 60kg Bronze Medal Match; Men's Greco-Roman 60kg Gold Medal Match; Men's Greco-Roman 130kg Bronze Medal Match; Men's Greco-Roman 130kg Gold Medal Match; Women's Freestyle 50kg Bronze Medal Match; Women's Freestyle 50kg Gold Medal Match,19:00:00,22:45:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE05,2028-07-26,Quarterfinal,Men's Greco-Roman 77kg Repechage; Women's Freestyle 53kg Repechage; Men's Greco-Roman 97kg Repechage; Men's Greco-Roman 67kg Round of 16; Women's Freestyle 57kg Round of 16; Men's Greco-Roman 87kg Round of 16; Men's Greco-Roman 67kg Quarterfinal; Women's Freestyle 57kg Quarterfinal; Men's Greco-Roman 87kg Quarterfinal,11:00:00,13:30:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE06,2028-07-26,Final,Men's Greco-Roman 67kg Semifinal; Men's Greco-Roman 87kg Semifinal; Women's Freestyle 57kg Semifinal; Men's Greco-Roman 77kg Bronze Medal Match; Men's Greco-Roman 77kg Gold Medal Match; Men's Greco-Roman 97kg Bronze Medal Match; Men's Greco-Roman 97kg Gold Medal Match; Women's Freestyle 53kg Bronze Medal Match; Women's Freestyle 53kg Gold Medal Match,19:00:00,22:45:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE07,2028-07-27,Quarterfinal,Men's Greco-Roman 67kg Repechage; Women's Freestyle 57kg Repechage; Men's Greco-Roman 87kg Repechage; Men's Freestyle 57kg Round of 16; Women's Freestyle 62kg Round of 16; Men's Freestyle 86kg Round of 16; Men's Freestyle 57kg Quarterfinal; Women's Freestyle 62kg Quarterfinal; Men's Freestyle 86kg Quarterfinal,11:00:00,13:30:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE08,2028-07-27,Final,Men's Freestyle 57kg Semifinal; Men's Freestyle 86kg Semifinal; Women's Freestyle 62kg Semifinal; Men's Greco-Roman 67kg Bronze Medal Match; Men's Greco-Roman 67kg Gold Medal Match; Men's Greco-Roman 87kg Bronze Medal Match; Men's Greco-Roman 87kg Gold Medal Match; Women's Freestyle 57kg Bronze Medal Match; Women's Freestyle 57kg Gold Medal Match,19:00:00,22:45:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE09,2028-07-28,Quarterfinal,Men's Freestyle 57kg Repechage; Women's Freestyle 62kg Repechage; Men's Freestyle 86kg Repechage; Men's Freestyle 74kg Round of 16; Women's Freestyle 68kg Round of 16; Men's Freestyle 125kg Round of 16; Men's Freestyle 74kg Quarterfinal; Women's Freestyle 68kg Quarterfinal; Men's Freestyle 125kg Quarterfinal,11:00:00,13:30:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE10,2028-07-28,Final,Men's Freestyle 74kg Semifinal; Men's Freestyle 125kg Semifinal; Women's Freestyle 68kg Semifinal; Men's Freestyle 57kg Bronze Medal Match; Men's Freestyle 57kg Gold Medal Match; Men's Freestyle 86kg Bronze Medal Match; Men's Freestyle 86kg Gold Medal Match; Women's Freestyle 62kg Bronze Medal Match; Women's Freestyle 62kg Gold Medal Match,19:00:00,22:45:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE11,2028-07-29,Quarterfinal,Men's Freestyle 74kg Repechage; Women's Freestyle 68kg Repechage; Men's Freestyle 125kg Repechage; Men's Freestyle 65kg Round of 16; Women's Freestyle 76kg Round of 16; Men's Freestyle 97kg Round of 16; Men's Freestyle 65kg Quarterfinal; Women's Freestyle 76kg Quarterfinal; Men's Freestyle 97kg Quarterfinal,11:00:00,13:30:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE12,2028-07-29,Final,Men's Freestyle 65kg Semifinal; Men's Freestyle 97kg Semifinal; Women's Freestyle 76kg Semifinal; Men's Freestyle 74kg Bronze Medal Match; Men's Freestyle 74kg Gold Medal Match; Men's Freestyle 125kg Bronze Medal Match; Men's Freestyle 125kg Gold Medal Match; Women's Freestyle 68kg Bronze Medal Match; Women's Freestyle 68kg Gold Medal Match,19:00:00,22:45:00
Wrestling,LA Convention Center Hall 2,DTLA Zone,WRE13,2028-07-30,Final,Men's Freestyle 65kg Repechage; Women's Freestyle 76kg Repechage; Men's Freestyle 97kg Repechage; Men's Freestyle 65kg Bronze Medal Match; Men's Freestyle 65kg Gold Medal Match; Men's Freestyle 97kg Bronze Medal Match; Men's Freestyle 97kg Gold Medal Match; Women's Freestyle 76kg Bronze Medal Match; Women's Freestyle 76kg Gold Medal Match,11:00:00,14:30:00
